epoch,timestamp,funding_rate
1595059200,2020-07-18 08:00:00,0.00000000
1595088000,2020-07-18 16:00:00,0.00000000
1595116800,2020-07-19 00:00:00,0.00000000
1595145600,2020-07-19 08:00:00,0.00000000
1595174400,2020-07-19 16:00:00,0.00000000
1595203200,2020-07-20 00:00:00,0.00054102
1595232000,2020-07-20 08:00:00,0.00000000
1595260800,2020-07-20 16:00:00,0.00045980
1595289600,2020-07-21 00:00:00,0.00027418
1595318400,2020-07-21 08:00:00,0.00069242
1595347200,2020-07-21 16:00:00,0.00000000
1595376000,2020-07-22 00:00:00,0.00000000
1595404800,2020-07-22 08:00:00,0.00000000
1595433600,2020-07-22 16:00:00,0.00019297
1595462400,2020-07-23 00:00:00,0.00028134
1595491200,2020-07-23 08:00:00,0.00000000
1595520000,2020-07-23 16:00:00,0.00020308
1595548800,2020-07-24 00:00:00,0.00000766
1595577600,2020-07-24 08:00:00,0.00000000
1595606400,2020-07-24 16:00:00,0.00020401
1595635200,2020-07-25 00:00:00,0.00004774
1595664000,2020-07-25 08:00:00,0.00003634
1595692800,2020-07-25 16:00:00,0.00000000
1595721600,2020-07-26 00:00:00,0.00012314
1595750400,2020-07-26 08:00:00,0.00052438
1595779200,2020-07-26 16:00:00,0.00015007
1595808000,2020-07-27 00:00:00,0.00014051
1595836800,2020-07-27 08:00:00,0.00073344
1595865600,2020-07-27 16:00:00,0.00015918
1595894400,2020-07-28 00:00:00,0.00012999
1595923200,2020-07-28 08:00:00,0.00027606
1595952000,2020-07-28 16:00:00,0.00076482
1595980800,2020-07-29 00:00:00,0.00017989
1596009600,2020-07-29 08:00:00,0.00062354
1596038400,2020-07-29 16:00:00,0.00068354
1596067200,2020-07-30 00:00:00,0.00054630
1596096000,2020-07-30 08:00:00,0.00044976
1596124800,2020-07-30 16:00:00,0.00042414
1596153600,2020-07-31 00:00:00,0.00061617
1596182400,2020-07-31 08:00:00,0.00051379
1596211200,2020-07-31 16:00:00,0.00024454
1596240000,2020-08-01 00:00:00,0.00010009
1596268800,2020-08-01 08:00:00,0.00027659
1596297600,2020-08-01 16:00:00,0.00022820
1596326400,2020-08-02 00:00:00,0.00129589
1596355200,2020-08-02 08:00:00,0.00000000
1596384000,2020-08-02 16:00:00,0.00000000
1596412800,2020-08-03 00:00:00,0.00000000
1596441600,2020-08-03 08:00:00,0.00000000
1596470400,2020-08-03 16:00:00,0.00049705
1596499200,2020-08-04 00:00:00,0.00044200
1596528000,2020-08-04 08:00:00,0.00069085
1596556800,2020-08-04 16:00:00,0.00060812
1596585600,2020-08-05 00:00:00,0.00043398
1596614400,2020-08-05 08:00:00,0.00027106
1596643200,2020-08-05 16:00:00,0.00000000
1596672000,2020-08-06 00:00:00,0.00000000
1596700800,2020-08-06 08:00:00,-0.00013679
1596729600,2020-08-06 16:00:00,-0.00020248
1596758400,2020-08-07 00:00:00,0.00000000
1596787200,2020-08-07 08:00:00,0.00000000
1596816000,2020-08-07 16:00:00,0.00000000
1596844800,2020-08-08 00:00:00,-0.00219836
1596873600,2020-08-08 08:00:00,-0.00055752
1596902400,2020-08-08 16:00:00,-0.00150728
1596931200,2020-08-09 00:00:00,-0.00058693
1596960000,2020-08-09 08:00:00,-0.00029548
1596988800,2020-08-09 16:00:00,-0.00036793
1597017600,2020-08-10 00:00:00,0.00000000
1597046400,2020-08-10 08:00:00,0.00000000
1597075200,2020-08-10 16:00:00,0.00035918
1597104000,2020-08-11 00:00:00,0.00041831
1597132800,2020-08-11 08:00:00,0.00024776
1597161600,2020-08-11 16:00:00,0.00000000
1597190400,2020-08-12 00:00:00,0.00000000
1597219200,2020-08-12 08:00:00,0.00000000
1597248000,2020-08-12 16:00:00,0.00019557
1597276800,2020-08-13 00:00:00,0.00000000
1597305600,2020-08-13 08:00:00,0.00074298
1597334400,2020-08-13 16:00:00,0.00063237
1597363200,2020-08-14 00:00:00,0.00075067
1597392000,2020-08-14 08:00:00,0.00057341
1597420800,2020-08-14 16:00:00,0.00097859
1597449600,2020-08-15 00:00:00,0.00014737
1597478400,2020-08-15 08:00:00,0.00038377
1597507200,2020-08-15 16:00:00,0.00053827
1597536000,2020-08-16 00:00:00,0.00042953
1597564800,2020-08-16 08:00:00,0.00017072
1597593600,2020-08-16 16:00:00,0.00014081
1597622400,2020-08-17 00:00:00,0.00066913
1597651200,2020-08-17 08:00:00,0.00057460
1597680000,2020-08-17 16:00:00,0.00047913
1597708800,2020-08-18 00:00:00,0.00156863
1597737600,2020-08-18 08:00:00,0.00080128
1597766400,2020-08-18 16:00:00,0.00047931
1597795200,2020-08-19 00:00:00,0.00014429
1597824000,2020-08-19 08:00:00,0.00015509
1597852800,2020-08-19 16:00:00,0.00037422
